Site_ID,Date,Plot_ID ,Basket_ID,Ag_leaves,Rm_leaves,Lr_leaves,Ce_leaves,Rm_stipules,Ag_flower,Rm_flower,Lr_flower,Ce_flower,Ag_propagules,Rm_propagules,Lr_propagules,Ce_propagules,Wood,Miscellaneous,Rm_fruit_embryo,Total_weight
SRS4,2011-06-01,2,6,0.00,5.37,0.39,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.00,6.46
SRS4,2011-06-01,1,7,0.00,6.09,1.97,5.36,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.86,0.00,15.65
SRS4,2011-06-01,2,8,0.00,6.99,0.00,0.06,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,8.11
SRS4,2011-06-01,1,9,0.00,13.84,0.21,1.02,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.18,0.00,16.44
SRS4,2011-06-01,2,10,0.00,9.39,0.14,0.57,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,11.19
SRS5,2011-06-01,1,1,0.00,9.10,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,9.27
SRS5,2011-06-01,2,2,0.00,7.90,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,1.22,0.00,10.43
SRS5,2011-06-01,1,3,0.00,8.27,9.27,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.01
SRS5,2011-06-01,2,4,0.80,15.62,11.64,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.49
SRS5,2011-06-01,1,5,0.32,5.08,4.42,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.35
SRS5,2011-06-01,2,6,0.00,4.65,8.33,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.62,0.00,14.38
SRS5,2011-06-01,1,7,0.00,7.70,0.39,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.35,0.00,8.87
SRS5,2011-06-01,2,8,0.00,9.50,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.92
SRS5,2011-06-01,1,9,0.09,9.88,0.95,0.00,0.75,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.32,0.00,12.29
SRS5,2011-06-01,2,10,0.00,17.23,0.23,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,4.00,0.00,25.54
SRS6,2011-06-01,1,1,5.60,2.20,17.89,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.08,0.00,0.00,1.16,1.91,0.00,29.38
SRS6,2011-06-01,2,2,3.70,0.47,8.68,0.00,0.13,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,2.18,0.00,17.00
SRS6,2011-06-01,1,3,3.12,0.00,17.33,0.00,0.00,5.35,0.00,0.00,0.00,0.00,2.31,0.00,0.00,0.83,9.19,0.00,38.13
SRS6,2011-06-01,2,4,1.89,0.00,17.51,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,1.18,0.00,21.57
SRS6,2011-06-01,2,5,0.81,0.35,2.16,0.00,0.21,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,4.06,0.00,11.40
SRS6,2011-06-01,2,6,1.43,0.39,17.35,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,1.28,0.00,21.85
SRS6,2011-06-01,1,7,4.95,3.83,18.58,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.49,0.00,28.69
SRS6,2011-06-01,2,8,1.56,4.22,27.16,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.36
SRS6,2011-06-01,1,9,0.63,1.54,1.84,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.31
SRS6,2011-06-01,1,10,0.07,8.92,7.07,0.00,0.58,0.00,0.00,0.00,0.00,0.00,3.27,0.00,0.00,0.15,3.45,0.00,23.51
SRS4,2011-07-06,1,1,0.00,7.87,2.52,2.89,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.53
SRS4,2011-07-06,2,2,0.00,15.19,1.44,0.83,0.81,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,18.53
SRS4,2011-07-06,1,3,0.00,6.43,0.45,6.48,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70
SRS4,2011-07-06,2,4,0.00,10.47,1.25,4.73,0.67,0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.00,0.31,0.17,0.00,18.63
SRS4,2011-07-06,1,5,0.00,19.56,0.00,1.99,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.47,23.32
SRS4,2011-07-06,2,6,0.00,9.40,1.07,0.00,0.49,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,12.22
SRS4,2011-07-06,1,7,0.00,9.43,1.71,5.28,0.69,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,17.55
SRS4,2011-07-06,2,8,0.00,11.31,3.52,0.41,0.19,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.55
SRS4,2011-07-06,1,9,0.00,14.65,1.00,1.32,0.63,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.64
SRS4,2011-07-06,2,10,0.00,14.66,0.00,1.66,1.05,0.00,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68
SRS5,2011-07-06,1,1,0.00,25.14,0.15,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.84
SRS5,2011-07-06,2,2,0.00,22.44,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.87
SRS5,2011-07-06,1,3,0.34,11.55,14.01,0.00,0.65,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,26.75
SRS5,2011-07-06,2,4,0.19,13.04,24.96,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,38.77
SRS5,2011-07-06,1,5,0.58,10.98,35.82,0.00,0.10,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,48.02
SRS5,2011-07-06,2,6,0.13,5.71,10.46,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.61
SRS5,2011-07-06,1,7,0.00,21.26,0.83,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,22.83
SRS5,2011-07-06,2,8,0.00,22.64,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.79
SRS5,2011-07-06,1,9,0.00,15.39,0.06,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.92
SRS5,2011-07-06,2,10,0.00,27.21,0.51,0.00,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.34
SRS6,2011-07-06,1,1,4.00,0.54,21.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.23,0.00,0.00,1.60,0.00,0.00,34.08
SRS6,2011-07-06,2,2,7.11,2.25,9.70,0.00,0.03,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.10,0.00,20.22
SRS6,2011-07-06,1,3,4.12,0.12,25.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.98,0.00,0.00,2.46,0.00,0.00,38.11
SRS6,2011-07-06,2,4,4.84,0.00,34.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.15
SRS6,2011-07-06,2,5,2.40,5.14,3.22,0.00,0.79,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.63
SRS6,2011-07-06,2,6,0.28,7.31,26.85,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,35.38
SRS6,2011-07-06,1,7,3.15,9.78,14.29,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.46,0.00,0.00,29.97
SRS6,2011-07-06,2,8,2.42,6.31,29.74,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.55
SRS6,2011-07-06,1,9,0.77,4.24,2.43,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,0.00,0.00,11.64
SRS6,2011-07-06,1,10,2.98,12.71,7.91,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,26.80
SRS4,2011-08-04,1,1,0.00,7.36,12.20,3.19,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.32,24.28
SRS4,2011-08-04,2,2,0.00,7.60,5.61,0.18,1.27,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,15.82
SRS4,2011-08-04,1,3,0.00,6.46,4.75,11.57,1.13,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.97
SRS4,2011-08-04,2,4,0.00,15.32,1.29,4.62,1.58,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.67
SRS4,2011-08-04,1,5,0.00,17.57,0.00,2.16,1.70,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.49
SRS4,2011-08-04,2,6,0.00,10.18,4.44,0.16,1.22,0.00,0.36,0.00,0.00,0.00,1.88,0.00,0.00,0.19,0.00,0.00,18.43
SRS4,2011-08-04,1,7,0.00,9.61,5.59,6.61,0.73,0.00,0.11,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.75
SRS4,2011-08-04,2,8,0.00,12.14,19.41,0.49,2.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.27
SRS4,2011-08-04,1,9,0.00,14.45,1.34,0.51,2.57,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.79
SRS4,2011-08-04,2,10,0.00,13.52,2.90,2.07,1.70,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,21.54
SRS5,2011-08-04,1,1,0.00,26.59,1.48,0.00,3.12,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.81
SRS5,2011-08-04,2,2,0.00,28.34,0.00,0.00,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.52
SRS5,2011-08-04,1,3,1.17,15.53,3.10,0.00,1.26,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.77
SRS5,2011-08-04,2,4,3.71,15.67,7.68,0.00,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.11,31.65
SRS5,2011-08-04,1,5,1.88,15.69,46.54,0.00,1.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.04
SRS5,2011-08-04,2,6,0.38,14.12,3.34,0.00,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.23
SRS5,2011-08-04,1,7,0.00,26.85,0.96,0.00,2.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,30.71
SRS5,2011-08-04,2,8,0.00,24.87,0.00,0.00,2.18,0.00,0.04,0.00,0.00,0.00,4.70,0.00,0.00,0.08,0.17,0.00,32.04
SRS5,2011-08-04,1,9,0.00,21.23,0.38,0.00,1.44,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.73
SRS5,2011-08-04,2,10,0.00,31.10,0.14,0.00,3.35,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.80
SRS6,2011-08-04,1,1,10.40,4.62,22.70,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.00,0.00,39.12
SRS6,2011-08-04,2,2,13.41,5.21,12.02,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00,31.84
SRS6,2011-08-04,1,3,6.11,1.21,13.06,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,21.41
SRS6,2011-08-04,2,4,2.35,0.51,24.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,27.71
SRS6,2011-08-04,2,5,4.04,10.61,3.41,0.00,1.36,0.00,0.00,0.00,0.00,0.24,1.98,0.00,0.00,0.49,0.00,0.00,22.13
SRS6,2011-08-04,2,6,2.69,18.83,35.07,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.12,0.00,0.00,60.91
SRS6,2011-08-04,1,7,10.97,9.36,9.56,0.00,0.20,0.00,0.20,0.00,0.00,0.00,3.91,0.00,0.00,1.71,0.00,0.00,35.91
SRS6,2011-08-04,2,8,2.67,7.62,32.30,0.00,1.02,0.00,0.00,0.00,0.00,0.00,5.19,0.00,0.00,34.08,0.00,0.00,82.88
SRS6,2011-08-04,1,9,0.02,7.18,1.92,0.00,0.69,0.00,0.14,0.00,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.00,14.27
SRS6,2011-08-04,1,10,4.60,28.33,13.77,0.00,2.70,0.00,0.21,0.00,0.00,0.00,2.25,0.00,0.00,0.16,1.05,0.00,53.07
SRS4,2011-09-11,1,1,0.00,8.30,4.12,0.17,0.74,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,1.87,0.00,0.00,15.34
SRS4,2011-09-11,2,2,0.00,15.27,1.28,0.56,0.96,0.00,0.56,0.00,0.00,0.00,0.00,0.01,0.00,1.45,0.00,0.00,20.09
SRS4,2011-09-11,1,3,0.00,3.93,7.28,4.07,1.30,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,17.36
SRS4,2011-09-11,2,4,0.00,9.33,2.46,5.97,2.07,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.94
SRS4,2011-09-11,1,5,0.00,10.17,0.35,0.76,1.92,0.00,0.84,0.00,0.00,0.00,4.63,0.00,0.00,3.75,0.00,0.00,22.42
SRS4,2011-09-11,2,6,0.00,16.72,4.44,0.00,1.64,0.00,0.11,0.00,0.00,0.00,0.54,0.00,0.00,1.29,0.00,0.00,24.74
SRS4,2011-09-11,1,7,0.00,5.96,4.99,2.59,1.29,0.00,0.16,0.00,0.00,0.00,0.81,0.00,0.00,0.04,0.00,0.00,15.84
SRS4,2011-09-11,2,8,0.00,8.75,14.77,0.00,1.02,0.00,0.19,0.00,0.00,0.00,4.82,0.00,0.00,1.09,0.00,0.00,30.64
SRS4,2011-09-11,1,9,0.00,13.98,0.18,0.48,1.66,0.00,0.96,0.00,0.00,0.00,8.08,0.00,0.00,6.30,0.00,0.00,31.64
SRS4,2011-09-11,2,10,0.00,9.02,0.91,3.23,1.40,0.00,1.01,0.00,0.00,0.00,2.66,0.00,0.00,1.60,0.00,0.00,19.83
SRS5,2011-09-11,1,1,0.00,14.25,0.00,0.00,2.37,0.00,0.85,0.00,0.00,0.68,1.18,0.00,0.00,0.00,0.00,0.00,19.33
SRS5,2011-09-11,2,2,0.00,10.67,0.10,0.00,1.79,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.93
SRS5,2011-09-11,1,3,0.17,9.78,5.41,0.00,1.30,0.00,1.21,0.00,0.00,0.00,28.44,0.04,0.00,0.40,0.00,0.00,46.75
SRS5,2011-09-11,2,4,1.25,11.03,8.46,0.00,1.54,0.00,0.59,0.00,0.00,1.78,0.00,0.18,0.00,1.06,0.00,0.00,25.89
SRS5,2011-09-11,1,5,0.00,12.58,18.56,0.00,0.76,0.00,0.05,0.00,0.00,0.00,8.54,0.04,0.00,0.10,0.00,0.00,40.63
SRS5,2011-09-11,2,6,0.00,10.34,3.86,0.00,1.13,0.00,2.35,0.00,0.00,0.00,1.15,0.44,0.00,0.17,0.00,0.00,19.44
SRS5,2011-09-11,1,7,0.00,20.00,0.00,0.00,2.34,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.42
SRS5,2011-09-11,2,8,0.00,16.01,0.00,0.00,2.27,0.00,0.06,0.00,0.00,0.00,11.54,0.00,0.00,1.31,0.00,0.00,31.19
SRS5,2011-09-11,1,9,0.00,24.09,0.00,0.00,2.13,0.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.68
SRS5,2011-09-11,2,10,0.00,14.59,0.03,0.00,2.49,0.00,0.38,0.00,0.00,0.00,2.29,0.00,0.00,0.00,0.00,0.00,19.78
SRS6,2011-09-11,1,1,10.18,2.84,19.01,0.00,0.07,0.00,0.00,0.00,0.00,2.00,0.00,2.16,0.00,1.64,0.00,0.00,37.90
SRS6,2011-09-11,2,2,13.66,2.18,10.81,0.00,0.17,0.00,0.04,0.00,0.00,5.13,0.00,1.23,0.00,0.85,0.00,0.00,34.07
SRS6,2011-09-11,1,3,3.42,0.00,20.48,0.00,0.00,0.00,0.00,0.00,0.00,2.17,6.50,0.55,0.00,3.89,0.00,0.00,37.01
SRS6,2011-09-11,2,4,1.14,0.00,15.19,0.00,0.00,0.00,0.00,0.00,0.00,3.89,0.00,0.18,0.00,1.80,0.00,0.00,22.20
SRS6,2011-09-11,2,5,1.44,8.02,4.25,0.00,1.30,0.00,0.05,0.00,0.00,2.85,9.30,0.00,0.00,0.97,0.00,0.00,28.18
SRS6,2011-09-11,2,6,0.67,9.14,18.53,0.00,1.18,0.00,0.31,0.00,0.00,0.00,0.00,1.39,0.00,1.40,0.00,0.00,32.62
SRS6,2011-09-11,1,7,4.98,4.90,12.48,0.00,0.10,0.00,0.00,0.00,0.00,0.00,43.07,0.32,0.00,3.10,0.00,0.00,68.95
SRS6,2011-09-11,2,8,0.34,7.16,24.02,0.00,0.53,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,32.74
SRS6,2011-09-11,1,9,0.71,4.75,1.48,0.00,0.50,0.00,0.17,0.00,0.00,1.77,5.44,0.00,0.00,1.56,0.00,0.00,16.38
SRS6,2011-09-11,1,10,7.01,19.73,7.05,0.00,2.06,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,9.24,0.00,0.00,46.04
SRS4,2011-10-06,1,1,0.00,7.61,0.26,0.67,0.96,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,10.71
SRS4,2011-10-06,2,2,0.00,14.85,0.35,0.00,1.41,0.00,0.52,0.00,0.00,0.00,22.60,0.00,0.00,0.66,0.00,0.00,40.39
SRS4,2011-10-06,1,3,0.00,7.35,0.72,2.26,1.39,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,12.19
SRS4,2011-10-06,2,4,0.00,9.60,1.10,3.86,2.21,0.00,0.18,0.00,0.00,0.00,12.18,0.00,0.00,1.56,0.09,0.00,30.78
SRS4,2011-10-06,1,5,0.00,13.37,0.00,1.45,2.13,0.00,0.39,0.00,0.00,0.00,18.62,0.00,0.00,0.00,0.00,0.19,36.15
SRS4,2011-10-06,2,6,0.00,15.16,4.37,0.00,1.23,0.00,0.08,0.00,0.00,0.00,2.05,0.00,0.00,0.21,0.00,0.00,23.10
SRS4,2011-10-06,1,7,0.00,13.16,1.35,2.20,1.09,0.00,0.10,0.00,0.00,0.00,7.74,0.00,0.00,0.17,0.00,0.00,25.81
SRS4,2011-10-06,2,8,0.00,14.14,1.35,0.00,1.56,0.00,0.00,0.00,0.00,0.00,6.26,1.57,0.00,4.49,0.00,0.00,29.37
SRS4,2011-10-06,1,9,0.00,18.82,0.30,0.23,2.23,0.00,0.48,0.00,0.00,0.00,14.01,0.28,0.00,0.98,0.00,0.61,37.94
SRS4,2011-10-06,2,10,0.00,10.60,0.43,0.93,1.77,0.00,0.04,0.00,0.00,0.00,3.56,0.00,0.00,0.00,0.00,0.00,17.33
SRS5,2011-10-06,1,1,0.00,16.66,0.47,0.00,2.33,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,20.85
SRS5,2011-10-06,2,2,0.00,18.64,6.60,0.00,1.08,0.00,2.85,0.00,0.00,0.00,6.46,3.35,0.00,0.32,0.00,0.00,39.30
SRS5,2011-10-06,1,3,0.00,16.61,0.00,0.00,2.15,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,19.45
SRS5,2011-10-06,2,4,2.40,16.03,12.51,0.00,1.39,0.00,0.98,0.00,0.00,0.00,0.00,8.07,0.00,0.17,0.00,0.00,41.55
SRS5,2011-10-06,1,5,0.00,15.63,12.51,0.00,1.12,0.00,0.13,0.00,0.00,0.04,7.44,7.50,0.00,3.60,0.44,0.00,48.41
SRS5,2011-10-06,2,6,0.00,15.28,5.87,0.00,1.48,0.00,0.01,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00,24.04
SRS5,2011-10-06,1,7,0.00,17.77,0.00,0.00,1.89,0.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.57
SRS5,2011-10-06,2,8,0.00,21.32,0.00,0.00,3.41,0.00,0.26,0.00,0.00,0.00,22.83,0.00,0.00,0.37,0.00,0.00,48.19
SRS5,2011-10-06,1,9,0.00,18.12,0.00,0.00,2.45,0.00,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.64
SRS5,2011-10-06,2,10,0.00,14.19,0.23,0.00,3.82,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50
SRS6,2011-10-06,1,1,14.47,8.20,8.99,0.00,0.00,0.00,0.00,0.00,0.00,11.36,7.45,24.78,0.00,8.22,0.28,0.00,83.75
SRS6,2011-10-06,2,2,10.21,7.45,6.76,0.00,0.00,0.00,0.00,0.00,0.00,2.41,0.00,6.10,0.00,1.16,0.00,0.00,34.09
SRS6,2011-10-06,1,3,10.36,1.54,10.78,0.00,0.00,0.00,0.25,0.00,0.00,6.03,20.73,24.29,0.00,2.67,2.98,0.00,79.63
SRS6,2011-10-06,2,4,2.74,0.20,16.84,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.74,0.24,0.00,0.81,0.00,0.00,21.84
SRS6,2011-10-06,2,5,5.85,7.79,1.36,0.00,2.04,0.08,0.00,0.00,0.00,1.34,0.00,0.11,0.00,0.38,0.00,0.00,18.95
SRS6,2011-10-06,2,6,0.29,15.41,18.54,0.00,1.81,0.00,0.20,0.00,0.00,0.00,4.01,24.84,0.00,2.01,0.00,0.00,67.11
SRS6,2011-10-06,1,7,6.03,8.18,15.41,0.00,0.36,0.00,0.29,0.00,0.00,0.00,41.48,6.34,0.00,1.16,0.00,0.00,79.25
SRS6,2011-10-06,2,8,1.85,11.69,22.39,0.00,0.49,0.00,0.00,0.00,0.00,0.00,1.64,9.24,0.00,0.65,0.00,0.00,47.95
SRS6,2011-10-06,1,9,0.03,5.60,2.24,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,9.34
SRS6,2011-10-06,1,10,6.55,18.17,6.74,0.00,2.30,0.00,1.78,0.00,0.00,1.33,53.87,0.22,0.00,0.46,2.35,0.00,93.77
SRS4,2011-11-01,1,1,0.00,6.33,0.11,0.19,0.46,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.40,0.13,0.00,7.85
SRS4,2011-11-01,2,2,0.00,10.19,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,1.82,0.37,0.00,13.96
SRS4,2011-11-01,1,3,0.00,6.17,1.15,0.55,0.37,0.00,0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.21,0.13,0.00,8.70
SRS4,2011-11-01,2,4,0.00,8.96,0.00,1.06,0.91,0.00,0.05,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.34,0.00,11.66
SRS4,2011-11-01,1,5,0.00,6.49,0.00,0.28,0.12,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.02,0.03,0.00,6.98
SRS4,2011-11-01,2,6,0.00,11.69,0.06,0.00,0.61,0.00,0.15,0.00,0.00,0.00,0.00,0.31,0.00,7.78,0.17,0.00,20.77
SRS4,2011-11-01,1,7,0.00,8.28,0.00,1.06,0.44,0.00,0.00,0.00,0.75,0.00,0.00,2.72,0.00,1.11,0.00,0.00,14.36
SRS4,2011-11-01,2,8,0.00,10.38,0.44,0.00,0.73,0.00,0.04,0.00,0.00,0.00,0.68,0.79,0.00,0.28,0.35,0.00,13.69
SRS4,2011-11-01,1,9,0.00,10.51,0.00,0.00,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.10,0.48,12.46
SRS4,2011-11-01,2,10,0.00,11.87,0.59,0.27,1.25,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,14.28
SRS5,2011-11-01,1,1,0.00,10.94,0.37,0.00,2.08,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.33
SRS5,2011-11-01,2,2,0.00,16.73,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,18.97
SRS5,2011-11-01,1,3,0.00,9.07,1.52,0.00,0.62,0.00,0.76,0.00,0.00,0.00,0.00,5.41,0.00,0.08,0.36,0.94,18.76
SRS5,2011-11-01,2,4,1.56,12.49,1.88,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,10.41,0.00,0.53,0.50,0.73,28.52
SRS5,2011-11-01,1,5,0.00,7.66,2.99,0.00,0.54,0.00,0.23,0.00,0.00,0.00,0.00,0.45,0.00,1.21,0.14,0.00,13.22
SRS5,2011-11-01,2,6,0.00,6.12,2.24,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,5.07,0.00,0.20,0.32,0.00,15.24
SRS5,2011-11-01,1,7,0.00,8.62,0.00,0.00,0.85,0.00,1.77,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,11.48
SRS5,2011-11-01,2,8,0.00,6.10,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.08,0.40,9.39
SRS5,2011-11-01,1,9,0.00,12.54,0.00,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,14.36
