study_id,site_id,plot_id,mean_agb_g_m2,vegetation_class,mean_tree_height,g_co2_m2,study
byrd_2018,Rush Ranch,r2-2-1,751,emergent,NA,1321.772016,Byrd 2018
byrd_2018,Rush Ranch,r2-2-4,647,emergent,NA,1138.730352,Byrd 2018
byrd_2018,Rush Ranch,r2-2-5,446,emergent,NA,784.967136,Byrd 2018
byrd_2018,Rush Ranch,r2-2-2,929,emergent,NA,1635.054864,Byrd 2018
byrd_2018,Rush Ranch,r2-2-6,995,emergent,NA,1751.2159199999999,Byrd 2018
byrd_2018,Rush Ranch,r2-2-3,531,emergent,NA,934.568496,Byrd 2018
byrd_2018,Rush Ranch,r2-1-5,115,emergent,NA,202.40184,Byrd 2018
byrd_2018,Rush Ranch,r2-1-1,872,emergent,NA,1534.733952,Byrd 2018
byrd_2018,Rush Ranch,r2-1-4,513,emergent,NA,902.888208,Byrd 2018
byrd_2018,Rush Ranch,r2-1-2,366,emergent,NA,644.1658560000001,Byrd 2018
byrd_2018,Rush Ranch,r2-1-6,226,emergent,NA,397.76361599999996,Byrd 2018
byrd_2018,Rush Ranch,r2-1-3,394,emergent,NA,693.446304,Byrd 2018
byrd_2018,Rush Ranch,r6-5-2,700,emergent,NA,1232.0112,Byrd 2018
byrd_2018,Rush Ranch,r6-5-1,392,emergent,NA,689.926272,Byrd 2018
byrd_2018,Rush Ranch,r6-5-6,277,emergent,NA,487.52443200000005,Byrd 2018
byrd_2018,Rush Ranch,r6-5-4,707,emergent,NA,1244.331312,Byrd 2018
byrd_2018,Rush Ranch,r6-5-5,317,emergent,NA,557.925072,Byrd 2018
byrd_2018,Rush Ranch,r6-5-3,246,emergent,NA,432.963936,Byrd 2018
byrd_2018,Rush Ranch,r6-4-6,1585,emergent,NA,2789.62536,Byrd 2018
byrd_2018,Rush Ranch,r6-4-3,2077,emergent,NA,3655.5532319999998,Byrd 2018
byrd_2018,Rush Ranch,r6-4-1,753,emergent,NA,1325.292048,Byrd 2018
byrd_2018,Rush Ranch,r6-4-2,1999,emergent,NA,3518.271984,Byrd 2018
byrd_2018,Rush Ranch,r6-4-4,866,emergent,NA,1524.1738560000001,Byrd 2018
byrd_2018,Rush Ranch,r6-4-5,2075,emergent,NA,3652.0332,Byrd 2018
byrd_2018,Rush Ranch,r6-3-1,807,emergent,NA,1420.332912,Byrd 2018
byrd_2018,Rush Ranch,r6-3-2,526,emergent,NA,925.768416,Byrd 2018
byrd_2018,Rush Ranch,r6-3-4,460,emergent,NA,809.60736,Byrd 2018
byrd_2018,Rush Ranch,r6-3-6,2433,emergent,NA,4282.118928,Byrd 2018
byrd_2018,Rush Ranch,r6-3-3,721,emergent,NA,1268.971536,Byrd 2018
byrd_2018,Rush Ranch,r6-3-5,301,emergent,NA,529.764816,Byrd 2018
byrd_2018,Rush Ranch,r6-2-3,483,emergent,NA,850.0877280000001,Byrd 2018
byrd_2018,Rush Ranch,r6-2-4,506,emergent,NA,890.568096,Byrd 2018
byrd_2018,Rush Ranch,r6-2-6,634,emergent,NA,1115.850144,Byrd 2018
byrd_2018,Rush Ranch,r6-2-5,1253,emergent,NA,2205.3000479999996,Byrd 2018
byrd_2018,Rush Ranch,r6-2-2,2827,emergent,NA,4975.565232,Byrd 2018
byrd_2018,Rush Ranch,r6-2-1,1095,emergent,NA,1927.2175200000001,Byrd 2018
byrd_2018,Rush Ranch,r6-1-6,733,emergent,NA,1290.0917279999999,Byrd 2018
byrd_2018,Rush Ranch,r6-1-1,282,emergent,NA,496.32451199999997,Byrd 2018
byrd_2018,Rush Ranch,r6-1-5,144,emergent,NA,253.44230400000004,Byrd 2018
byrd_2018,Rush Ranch,r6-1-3,552,emergent,NA,971.528832,Byrd 2018
byrd_2018,Rush Ranch,r6-1-2,446,emergent,NA,784.967136,Byrd 2018
byrd_2018,Rush Ranch,r6-1-4,829,emergent,NA,1459.053264,Byrd 2018
byrd_2018,Rush Ranch,g6-1-1,583,emergent,NA,1026.089328,Byrd 2018
byrd_2018,Rush Ranch,g6-1-5,279.98,emergent,NA,492.76927968,Byrd 2018
byrd_2018,Rush Ranch,g6-1-2,632,emergent,NA,1112.330112,Byrd 2018
byrd_2018,Rush Ranch,g6-1-3,107.87,emergent,NA,189.85292592,Byrd 2018
byrd_2018,Rush Ranch,g6-1-4,615.86,emergent,NA,1083.92345376,Byrd 2018
byrd_2018,Rush Ranch,g6-1-6,911.05,emergent,NA,1603.4625767999999,Byrd 2018
byrd_2018,Rush Ranch,g5-3-3,2218.59,emergent,NA,3904.75389744,Byrd 2018
byrd_2018,Rush Ranch,g5-3-1,409.91,emergent,NA,721.44815856,Byrd 2018
byrd_2018,Rush Ranch,g5-3-5,2670.56,emergent,NA,4700.22832896,Byrd 2018
byrd_2018,Rush Ranch,g5-3-4,475.95,emergent,NA,837.6796152,Byrd 2018
byrd_2018,Rush Ranch,g5-3-6,764.19,emergent,NA,1344.98662704,Byrd 2018
byrd_2018,Rush Ranch,g5-3-2,679,emergent,NA,1195.050864,Byrd 2018
byrd_2018,Rush Ranch,g5-2-2,697.72,emergent,NA,1227.9983635199999,Byrd 2018
byrd_2018,Rush Ranch,g5-2-3,239.53,emergent,NA,421.57663248,Byrd 2018
byrd_2018,Rush Ranch,g5-2-5,169.66,emergent,NA,298.60431456,Byrd 2018
byrd_2018,Rush Ranch,g5-2-6,183.81,emergent,NA,323.50854096,Byrd 2018
byrd_2018,Rush Ranch,g5-2-1,329.94,emergent,NA,580.69967904,Byrd 2018
byrd_2018,Rush Ranch,g5-1-6,337.13,emergent,NA,593.35419408,Byrd 2018
byrd_2018,Rush Ranch,g5-1-4,836.01,emergent,NA,1471.3909761599998,Byrd 2018
byrd_2018,Rush Ranch,g5-1-2,253.02,emergent,NA,445.31924832000004,Byrd 2018
byrd_2018,Rush Ranch,g5-1-3,198.25,emergent,NA,348.923172,Byrd 2018
byrd_2018,Rush Ranch,g5-1-1,645.66,emergent,NA,1136.37193056,Byrd 2018
byrd_2018,Rush Ranch,g4-1-6,217,emergent,NA,381.923472,Byrd 2018
byrd_2018,Rush Ranch,g4-1-2,349,emergent,NA,614.2455839999999,Byrd 2018
byrd_2018,Rush Ranch,g4-1-5,674,emergent,NA,1186.250784,Byrd 2018
byrd_2018,Rush Ranch,g4-1-1,648.65,emergent,NA,1141.6343783999998,Byrd 2018
byrd_2018,Rush Ranch,g4-1-4,1066,emergent,NA,1876.177056,Byrd 2018
byrd_2018,Rush Ranch,g4-1-3,554,emergent,NA,975.0488640000001,Byrd 2018
byrd_2018,Rush Ranch,g4-2-1,725.94,emergent,NA,1277.66601504,Byrd 2018
byrd_2018,Rush Ranch,g4-2-6,1259.03,emergent,NA,2215.91294448,Byrd 2018
byrd_2018,Rush Ranch,g4-2-2,457.88,emergent,NA,805.87612608,Byrd 2018
byrd_2018,Rush Ranch,g4-2-5,455.98,emergent,NA,802.53209568,Byrd 2018
byrd_2018,Rush Ranch,g4-2-4,638,emergent,NA,1122.890208,Byrd 2018
byrd_2018,Rush Ranch,g4-2-3,1775.95,emergent,NA,3125.7004152,Byrd 2018
byrd_2018,Rush Ranch,g3-1-4,1386.07,emergent,NA,2439.50537712,Byrd 2018
byrd_2018,Rush Ranch,g3-1-6,234,emergent,NA,411.84374399999996,Byrd 2018
byrd_2018,Rush Ranch,g3-1-3,383,emergent,NA,674.086128,Byrd 2018
byrd_2018,Rush Ranch,g3-1-1,436.93,emergent,NA,769.00379088,Byrd 2018
byrd_2018,Rush Ranch,g3-1-2,149.06,emergent,NA,262.34798496,Byrd 2018
byrd_2018,Rush Ranch,g3-1-5,433,emergent,NA,762.0869280000001,Byrd 2018
byrd_2018,Rush Ranch,g3-2-2,897.4,emergent,NA,1579.4383584,Byrd 2018
byrd_2018,Rush Ranch,g3-2-5,1065.36,emergent,NA,1875.0506457599997,Byrd 2018
byrd_2018,Rush Ranch,g3-2-4,786,emergent,NA,1383.372576,Byrd 2018
byrd_2018,Rush Ranch,g3-2-3,1486,emergent,NA,2615.383776,Byrd 2018
byrd_2018,Rush Ranch,g3-2-6,948,emergent,NA,1668.495168,Byrd 2018
byrd_2018,Rush Ranch,g2-1-2,173,emergent,NA,304.48276799999996,Byrd 2018
byrd_2018,Rush Ranch,g2-1-3,1385.69,emergent,NA,2438.8365710400003,Byrd 2018
byrd_2018,Rush Ranch,g2-1-6,190.21,emergent,NA,334.77264335999996,Byrd 2018
byrd_2018,Rush Ranch,g2-1-5,1258,emergent,NA,2214.100128,Byrd 2018
byrd_2018,Rush Ranch,g2-1-4,603,emergent,NA,1061.289648,Byrd 2018
byrd_2018,Rush Ranch,g2-1-1,811,emergent,NA,1427.3729759999999,Byrd 2018
byrd_2018,Rush Ranch,g2-2-3,1381.65,emergent,NA,2431.7261064,Byrd 2018
byrd_2018,Rush Ranch,g2-2-6,638.25,emergent,NA,1123.330212,Byrd 2018
byrd_2018,Rush Ranch,g2-2-2,878.06,emergent,NA,1545.3996489599997,Byrd 2018
byrd_2018,Rush Ranch,g2-2-1,182.24,emergent,NA,320.74531584,Byrd 2018
byrd_2018,Rush Ranch,g2-2-5,1141.58,emergent,NA,2009.19906528,Byrd 2018
byrd_2018,Rush Ranch,g2-2-4,644.9,emergent,NA,1135.0343183999998,Byrd 2018
byrd_2018,Rush Ranch,g1-1-2,516.46,emergent,NA,908.97786336,Byrd 2018
byrd_2018,Rush Ranch,g1-1-1,212.47,emergent,NA,373.95059951999997,Byrd 2018
byrd_2018,Rush Ranch,g1-1-6,270.69,emergent,NA,476.41873103999995,Byrd 2018
byrd_2018,Rush Ranch,g1-1-4,757.06,emergent,NA,1332.4377129599998,Byrd 2018
byrd_2018,Rush Ranch,g1-1-3,85.79,emergent,NA,150.99177264000002,Byrd 2018
byrd_2018,Rush Ranch,g1-1-5,797.74,emergent,NA,1404.03516384,Byrd 2018
byrd_2018,Rush Ranch,g1-2-2,410,emergent,NA,721.60656,Byrd 2018
byrd_2018,Rush Ranch,g1-2-6,555.65,emergent,NA,977.9528904,Byrd 2018
byrd_2018,Rush Ranch,g1-2-5,747.92,emergent,NA,1316.3511667199998,Byrd 2018
byrd_2018,Rush Ranch,g1-2-3,1955,emergent,NA,3440.83128,Byrd 2018
byrd_2018,Rush Ranch,g1-2-4,1196.85,emergent,NA,2106.4751496,Byrd 2018
byrd_2018,Rush Ranch,g1-2-1,527.92,emergent,NA,929.1476467199999,Byrd 2018
byrd_2018,Bull Island,14,219.86,emergent,NA,386.95711776,Byrd 2018
byrd_2018,Bull Island,13,267.37,emergent,NA,470.57547792,Byrd 2018
byrd_2018,Bull Island,15,213.96,emergent,NA,376.57302336000004,Byrd 2018
byrd_2018,Bull Island,12,390.42,emergent,NA,687.14544672,Byrd 2018
byrd_2018,Bull Island,11,343.66,emergent,NA,604.8470985600001,Byrd 2018
byrd_2018,Bull Island,10,579.26,emergent,NA,1019.5068681600001,Byrd 2018
byrd_2018,Bull Island,8,503.55,emergent,NA,886.2560568,Byrd 2018
byrd_2018,Bull Island,9,492.33,emergent,NA,866.50867728,Byrd 2018
byrd_2018,Bull Island,17,224.12,emergent,NA,394.45478592,Byrd 2018
byrd_2018,Bull Island,7,208.24,emergent,NA,366.50573184,Byrd 2018
byrd_2018,Bull Island,6,213.98,emergent,NA,376.60822368,Byrd 2018
byrd_2018,Bull Island,16,334.2,emergent,NA,588.1973472,Byrd 2018
byrd_2018,Bull Island,2,390.19,emergent,NA,686.74064304,Byrd 2018
byrd_2018,Bull Island,5,244.1,emergent,NA,429.6199056,Byrd 2018
byrd_2018,Bull Island,3,198.05,emergent,NA,348.5711688,Byrd 2018
byrd_2018,Bull Island,4,171.35,emergent,NA,301.57874159999994,Byrd 2018
byrd_2018,Bull Island,1,339.94,emergent,NA,598.29983904,Byrd 2018
byrd_2018,Bull Island,26,536.98,emergent,NA,945.0933916800001,Byrd 2018
byrd_2018,Bull Island,29,246.35,emergent,NA,433.5799416,Byrd 2018
byrd_2018,Bull Island,27,169.45,emergent,NA,298.2347112,Byrd 2018
byrd_2018,Bull Island,28,338.6,emergent,NA,595.9414176,Byrd 2018
byrd_2018,Bull Island,34,274.74,emergent,NA,483.54679584,Byrd 2018
byrd_2018,Bull Island,32,368.94,emergent,NA,649.34030304,Byrd 2018
byrd_2018,Bull Island,30,510.34,emergent,NA,898.20656544,Byrd 2018
byrd_2018,Bull Island,31,533.29,emergent,NA,938.5989326399999,Byrd 2018
byrd_2018,Bull Island,33,394.38,emergent,NA,694.1151100799999,Byrd 2018
byrd_2018,Bull Island,35,214.27,emergent,NA,377.11862831999997,Byrd 2018
byrd_2018,Bull Island,18,196.13,emergent,NA,345.19193808,Byrd 2018
byrd_2018,Bull Island,21,195.41,emergent,NA,343.92472655999995,Byrd 2018
byrd_2018,Bull Island,19,223.68,emergent,NA,393.68037888,Byrd 2018
byrd_2018,Bull Island,37,279.24,emergent,NA,491.46686784,Byrd 2018
byrd_2018,Bull Island,36,224.21,emergent,NA,394.61318736000004,Byrd 2018
byrd_2018,Bull Island,23,415.16,emergent,NA,730.68824256,Byrd 2018
byrd_2018,Bull Island,25,250.25,emergent,NA,440.44400399999995,Byrd 2018
byrd_2018,Bull Island,22,304.96,emergent,NA,536.73447936,Byrd 2018
byrd_2018,Bull Island,20,190.61,emergent,NA,335.47664976000004,Byrd 2018
byrd_2018,Bull Island,24,446.46,emergent,NA,785.77674336,Byrd 2018
byrd_2018,Rush Ranch,h2-5-1,9,emergent,NA,15.840144000000002,Byrd 2018
byrd_2018,Rush Ranch,h2-5-5,28,emergent,NA,49.280448,Byrd 2018
byrd_2018,Rush Ranch,h2-5-4,959,emergent,NA,1687.855344,Byrd 2018
byrd_2018,Rush Ranch,h2-5-6,14,emergent,NA,24.640224,Byrd 2018
byrd_2018,Rush Ranch,h2-5-2,46,emergent,NA,80.960736,Byrd 2018
byrd_2018,Rush Ranch,h2-4-1,817,emergent,NA,1437.9330719999998,Byrd 2018
byrd_2018,Rush Ranch,h2-4-6,265,emergent,NA,466.40423999999996,Byrd 2018
byrd_2018,Rush Ranch,h2-4-4,66,emergent,NA,116.161056,Byrd 2018
byrd_2018,Rush Ranch,h2-4-5,1098,emergent,NA,1932.497568,Byrd 2018
byrd_2018,Rush Ranch,h2-3-1,56,emergent,NA,98.560896,Byrd 2018
byrd_2018,Rush Ranch,h2-3-2,1173,emergent,NA,2064.498768,Byrd 2018
byrd_2018,Rush Ranch,h2-3-4,24,emergent,NA,42.240384,Byrd 2018
byrd_2018,Rush Ranch,h2-3-3,1132,emergent,NA,1992.3381120000001,Byrd 2018
byrd_2018,Rush Ranch,h2-3-5,143,emergent,NA,251.682288,Byrd 2018
byrd_2018,Rush Ranch,h2-3-6,3,emergent,NA,5.280048,Byrd 2018
byrd_2018,Rush Ranch,h2-2-1,24,emergent,NA,42.240384,Byrd 2018
byrd_2018,Rush Ranch,h2-2-2,6,emergent,NA,10.560096,Byrd 2018
byrd_2018,Rush Ranch,h2-2-6,443,emergent,NA,779.687088,Byrd 2018
byrd_2018,Rush Ranch,h2-2-3,117,emergent,NA,205.92187199999998,Byrd 2018
byrd_2018,Rush Ranch,h2-1-3,163,emergent,NA,286.882608,Byrd 2018
byrd_2018,Rush Ranch,h2-1-5,13,emergent,NA,22.880208,Byrd 2018
byrd_2018,Rush Ranch,h2-1-6,60,emergent,NA,105.60095999999999,Byrd 2018
byrd_2018,Rush Ranch,h2-1-2,221,emergent,NA,388.963536,Byrd 2018
byrd_2018,Rush Ranch,h2-1-1,605,emergent,NA,1064.8096799999998,Byrd 2018
megonigal_1997,BARAT,01-A,9817.91850305726,forest,NA,17279.69365207683,Megonigal 1997
megonigal_1997,BARAT,02-A,8654.900421921573,forest,NA,15232.763220988718,Megonigal 1997
megonigal_1997,BARAT,N1,25209.12918034888,forest,NA,44368.47070348091,Megonigal 1997
megonigal_1997,BARAT,N2,23160.773410537124,forest,NA,40763.331774919905,Megonigal 1997
megonigal_1997,BARAT,O1,12961.291518860453,forest,NA,22812.080453858696,Megonigal 1997
megonigal_1997,BARAT,O2,6467.484679779326,forest,NA,11382.876516166489,Megonigal 1997
megonigal_1997,BARAT,P1,14054.642406065857,forest,NA,24736.395508954403,Megonigal 1997
megonigal_1997,BARAT,P1-2,14403.748203763878,forest,NA,25350.827298595686,Megonigal 1997
megonigal_1997,BARAT,P2,20580.839004923957,forest,NA,36222.60594209024,Megonigal 1997
megonigal_1997,BARAT,P2-2,21588.454096886926,forest,NA,37996.024625786544,Megonigal 1997
megonigal_1997,MB,1,16390.72884733977,forest,NA,28847.945022979555,Megonigal 1997
megonigal_1997,MB,2,17236.367770429555,forest,NA,30336.283057840345,Megonigal 1997
megonigal_1997,MB,3,24100.970258765396,forest,NA,42418.093270951234,Megonigal 1997
megonigal_1997,MB,4,24945.65850046432,forest,NA,43904.75809135321,Megonigal 1997
megonigal_1997,MB,5,14967.262646849551,forest,NA,26342.621734657558,Megonigal 1997
megonigal_1997,MB,6,18889.538794720305,forest,NA,33245.890511328456,Megonigal 1997
megonigal_1997,PEARL,A1,19477.835728428618,forest,NA,34281.30252740602,Megonigal 1997
megonigal_1997,PEARL,A2,11769.841068046242,forest,NA,20715.108597218474,Megonigal 1997
megonigal_1997,PEARL,B1,25973.543034486625,forest,NA,45713.851317385015,Megonigal 1997
megonigal_1997,PEARL,B2,23787.795832748907,forest,NA,41866.9012703714,Megonigal 1997
megonigal_1997,PEARL,C1,22058.58109382794,forest,NA,38823.45566243467,Megonigal 1997
megonigal_1997,PEARL,C2,26445.02037963416,forest,NA,46543.658988482195,Megonigal 1997
megonigal_1997,SR,1,17658.97463844407,forest,NA,31080.077907255774,Megonigal 1997
megonigal_1997,SR,2,20517.181848308075,forest,NA,36110.56832793179,Megonigal 1997
megonigal_1997,SR,3,26006.076062427466,forest,NA,45771.10996708934,Megonigal 1997
megonigal_1997,SR,4,19757.033354109324,forest,NA,34772.69481576607,Megonigal 1997
megonigal_1997,SR,5,18328.607489111902,forest,NA,32258.642438556777,Megonigal 1997
megonigal_1997,SR,6,25878.455050417615,forest,NA,45546.49494401581,Megonigal 1997
megonigal_1997,UTR,1,31375.59288439215,forest,NA,55221.54548601634,Megonigal 1997
megonigal_1997,UTR,2,23639.278175350297,forest,NA,41605.50781706733,Megonigal 1997
megonigal_1997,UTR,3,11508.644965661191,forest,NA,20255.39927788315,Megonigal 1997
megonigal_1997,UTR,4,22615.18770875091,forest,NA,39803.09221040494,Megonigal 1997
megonigal_1997,VERRET,F1,14276.980511491132,forest,NA,25127.714131912577,Megonigal 1997
megonigal_1997,VERRET,F2,14207.572702376652,forest,NA,25005.555277346142,Megonigal 1997
megonigal_1997,VERRET,R1,18402.925615079468,forest,NA,32389.443529349704,Megonigal 1997
megonigal_1997,VERRET,R2,18615.1998102802,forest,NA,32763.049509290115,Megonigal 1997
megonigal_1997,VERRET,T1,17818.478145452096,forest,NA,31360.806631646017,Megonigal 1997
megonigal_1997,VERRET,T2,13267.35958517861,forest,NA,23350.765147667717,Megonigal 1997
krauss_2018,Savannah_Lower,1,7427.814149947135,forest,NA,13073.071748933357,Krauss 2018
krauss_2018,Savannah_Lower,2,3560.2718773253227,forest,NA,6266.135468442605,Krauss 2018
krauss_2018,Savannah_Middle,1,23887.785252498048,forest,NA,42042.8842489606,Krauss 2018
krauss_2018,Savannah_Middle,2,25977.944080841018,forest,NA,45721.59722938549,Krauss 2018
krauss_2018,Savannah_Upper,1,33340.92569513073,forest,NA,58680.56267824121,Krauss 2018
krauss_2018,Savannah_Upper,2,40710.466642378335,forest,NA,71651.07265805214,Krauss 2018
krauss_2018,Waccamaw_Lower,1,7192.900087855868,forest,NA,12659.619241027733,Krauss 2018
krauss_2018,Waccamaw_Lower,2,9708.805107343467,forest,NA,17087.65232980622,Krauss 2018
krauss_2018,Waccamaw_Middle,1,19330.54140233578,forest,NA,34022.06215677341,Krauss 2018
krauss_2018,Waccamaw_Middle,2,19479.99074695629,forest,NA,34285.09539449502,Krauss 2018
krauss_2018,Waccamaw_Upper,1,32684.467854467515,forest,NA,57525.186375348494,Krauss 2018
krauss_2018,Waccamaw_Upper,2,23641.052097028576,forest,NA,41608.62994760385,Krauss 2018
twilley_2016,SRS4,1,4391.42869672464,forest,9.591937821857714,7728.9847690945135,Twilley 2016
twilley_2016,SRS4,2,4923.637095511372,forest,5.9761121553884715,8665.680066293542,Twilley 2016
twilley_2016,SRS5,1,8961.830226562439,forest,7.381237136871582,15772.964588033516,Twilley 2016
twilley_2016,SRS5,2,9643.905709287086,forest,7.565167939265744,16973.42835083662,Twilley 2016
twilley_2016,SRS6,1,13151.00969821788,forest,12.61860453272218,23145.987485018642,Twilley 2016
twilley_2016,SRS6,2,12843.196235918515,forest,12.057528325592465,22604.23086635636,Twilley 2016
twilley_2016,TS/Ph8,1,290.51118888837675,shrub,3.6721180555555555,511.3043406225653,Twilley 2016
craft_2013,GCE11,1,43739.158764652784,forest,NA,76981.61925232912,Craft 2013
craft_2013,GCE11,2,32885.0904122867,forest,NA,57878.28528707119,Craft 2013
simard_2006,Flamingo1,100,58549.232839605334,forest,15.17611111111111,103047.58658543082,Simard 2006
simard_2006,Flamingo1,250,38118.60772263945,forest,13.855555555555556,67089.35948956899,Simard 2006
simard_2006,Flamingo1,400,72626.96905365546,forest,15.103,127824.62756593846,Simard 2006
simard_2006,Flamingo1,500,41530.17047433947,forest,11.587142857142858,73093.76451756505,Simard 2006
simard_2006,Flamingo1,600,52593.34479037068,forest,13.9895,92565.12832456903,Simard 2006
simard_2006,Flamingo1,700,21486.912745851863,forest,11.500909090909092,37817.31022330321,Simard 2006
simard_2006,Flamingo2,100,95960.71697592856,forest,14.161071428571429,168892.39724910588,Simard 2006
simard_2006,Flamingo2,250,65062.73967854386,forest,15.14,114511.46283807205,Simard 2006
simard_2006,Flamingo2,550,67262.71254439926,forest,13.725555555555555,118383.4502815434,Simard 2006
simard_2006,Flamingo2,650,65601.90038636277,forest,15.5625,115460.39431040466,Simard 2006
simard_2006,Flamingo2,950,50027.805965750085,forest,11.716363636363637,88049.7389446156,Simard 2006
simard_2006,Flamingo5B,133,153353.77314726022,forest,19.275545454545455,269905.0943995483,Simard 2006
simard_2006,Flamingo5B,233,94625.8897640379,forest,17.67,166543.07999894294,Simard 2006
simard_2006,Flamingo5B,33,62877.83280894591,forest,14.585,110665.99178906974,Simard 2006
simard_2006,Flamingo5B,333,70962.7860503116,forest,19.086428571428574,124895.63885312523,Simard 2006
simard_2006,Flamingo5B,433,77744.1640543924,forest,19.915625,136830.97264235548,Simard 2006
simard_2006,Flamingo5B,633,46255.87674506452,forest,12.191818181818181,81411.08316534146,Simard 2006
simard_2006,Flamingo5B,733,43075.03943332699,forest,12.765,75812.75860328643,Simard 2006
doughty_2015,MC-05,A,15320.522012457472,shrub,3.025,26964.36387027735,Doughty 2015
doughty_2015,MC-05,B,15438.079584619156,shrub,2.9466666666666668,27171.26707820307,Doughty 2015
doughty_2015,MC-05,C,7865.467670500631,shrub,2.2625,13843.34894756384,Doughty 2015
doughty_2015,MC-08,A,24084.351241110875,shrub,2.783333333333333,42388.84353397499,Doughty 2015
doughty_2015,MC-08,B,9214.162061928517,forest,5.1,16217.07265558718,Doughty 2015
doughty_2015,MC-08,C,10681.285872233324,shrub,3.475,18799.234035704605,Doughty 2015
doughty_2015,MC-10,A,17056.482814311763,shrub,2.94125,30019.682656913734,Doughty 2015
doughty_2015,MC-10,B,21125.62574550488,shrub,2.6392857142857142,37181.439322100516,Doughty 2015
doughty_2015,MC-10,C,12198.87018557633,shrub,2.4611111111111112,21470.20670853731,Doughty 2015
doughty_2015,MC-11,A,10400.558100667264,shrub,1.4781818181818183,18305.148666103993,Doughty 2015
doughty_2015,MC-11,B,7642.754028467451,shrub,1.7804545454545455,13451.369374167169,Doughty 2015
doughty_2015,MC-11,C,9093.570388159675,shrub,1.479642857142857,16004.829380287236,Doughty 2015
doughty_2015,MC-12,A,40.685904761968196,shrub,1.2,71.60784335554021,Doughty 2015
doughty_2015,MC-12,B,29.066240931548023,shrub,1.12625,51.15704909937943,Doughty 2015
doughty_2015,MC-12,C,54.93398239775923,shrub,1.3666666666666667,96.6846879637746,Doughty 2015
doughty_2015,MC-15,A,2590.9280278675815,shrub,1.1109090909090908,4560.074783895389,Doughty 2015
doughty_2015,MC-15,B,1749.4390868527053,shrub,1.2642857142857142,3079.0407838861506,Doughty 2015
doughty_2015,MC-15,C,1584.285144321846,shrub,1.3246153846153845,2788.367202568758,Doughty 2015
doughty_2015,MC-16,A,447.0123835297492,shrub,1.0324137931034483,786.748947210495,Doughty 2015
doughty_2015,MC-16,B,78.68087805179036,shrub,1.3204166666666666,138.47960426519984,Doughty 2015
doughty_2015,MC-16,C,32.3357533574804,shrub,1.24,56.91144328121922,Doughty 2015
doughty_2015,MC-19,A,11638.535514117732,shrub,4.7214285714285715,20484.008721415434,Doughty 2015
doughty_2015,MC-19,B,9032.080341578308,forest,5.572727272727272,15896.605914463287,Doughty 2015
doughty_2015,MC-19,C,19246.86551776434,forest,5.347058823529411,33874.79126111352,Doughty 2015
doughty_2015,MC-22,A,1194.0170242456106,shrub,1.7875,2101.4890669446627,Doughty 2015
doughty_2015,MC-22,B,2029.270529307767,shrub,1.8033333333333332,3571.548599910139,Doughty 2015
doughty_2015,MC-22,C,3693.731664626012,shrub,1.6833333333333333,6501.026829448415,Doughty 2015
